,index,filename,label,class_encoding,hebrew,weights,prediction,predicted_letter,raw_pred_B,raw_pred_C,raw_pred_D,raw_pred_F,raw_pred_I,raw_pred_L,raw_pred_M,raw_pred_N,raw_pred_R,raw_pred_S,raw_pred_T,raw_pred_W,raw_pred_Z
251,217,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M1.jpg,M,[6],מ,1.0,10,T,0.036973894,0.00054909824,0.0061032125,0.13480884,0.043647714,0.04787327,0.089543246,0.01149955,8.689135e-06,0.0014985519,0.5840816,0.043101005,0.00031129678
252,281,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R13.jpeg,R,[8],ר,1.0,8,R,0.04590282,0.0024979147,0.26132715,0.061158355,0.20641285,0.0033677132,0.009259516,0.0074210744,0.29650974,0.063800186,0.016922848,0.0025937965,0.022826048
253,133,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F14.jpg,F,[3],ט,1.0,11,W,0.1019423,0.0002864376,0.0052137114,0.20762989,0.07621854,0.0222143,0.0065460945,0.0009508634,0.003473627,0.00076984125,0.010633914,0.5624483,0.0016721236
254,83,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C45.jpeg,C,[1],כ,1.0,1,C,0.016833074,0.7198523,0.029867237,0.032850597,0.013456764,0.00882522,0.052110925,0.09249827,0.004323257,0.0112350425,0.00023806663,0.0019216584,0.015987562
255,99,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D14.jpg,D,[2],ו,1.0,2,D,0.027524997,0.12062466,0.27751058,0.052010935,0.24597773,0.03924769,0.0045073614,0.014167491,0.120384574,0.0433378,0.0028236248,0.00056335377,0.051319193
256,277,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R10.jpg,R,[8],ר,1.0,4,I,0.009084274,0.002014359,0.07560254,0.23604363,0.39191347,0.007852039,0.008990191,0.022467805,0.028620185,0.008661866,0.0025564097,0.20275098,0.003442265
257,255,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N16.jpg,N,[7],נ,1.0,6,M,0.005601242,4.0519035e-06,0.0020144377,0.00019267101,0.051587757,0.00015092533,0.6701195,0.020979514,6.8563186e-06,0.106070384,0.14222802,0.00072287954,0.00032170737
258,387,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W6.jpeg,W,[11],ש,1.0,5,L,0.03054059,0.015381492,0.060410038,0.008304539,0.3140424,0.49120134,0.0020719722,0.004327959,0.011721213,0.0016169639,0.007396787,0.011920689,0.041064057
259,168,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I19.jpg,I,[4],י,1.0,4,I,0.0064548035,0.023565602,0.06262685,0.012292242,0.48140272,0.015336432,0.093902245,0.1869545,0.006389561,0.0020387569,0.0009039994,0.08440042,0.02373187
260,147,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F4.jpg,F,[3],ט,1.0,3,F,0.004173394,0.0049196593,0.07897835,0.57553166,0.04015258,0.0052025532,0.0014841825,0.008590552,0.007393427,0.004123856,0.00035967265,0.2687603,0.00032970996
261,212,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L8.jpeg,L,[5],ל,1.0,8,R,0.0014041509,0.00065545936,0.020625288,0.08051414,0.11143794,0.11652208,0.001428689,0.0016076515,0.5984754,0.0010291276,0.00019222737,0.0084463,0.05766156
262,310,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S10.jpg,S,[9],ס,1.0,0,B,0.33489573,0.0048357085,0.08144831,0.3193802,0.07872123,0.0047395057,0.016058285,0.0155005725,0.0083733555,0.09349856,0.013168683,0.02626914,0.0031106337
263,107,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D19.jpg,D,[2],ו,1.0,12,Z,0.004625647,0.0054349927,0.18540378,0.2561529,0.13219893,0.054503348,0.0011258629,0.004678189,0.014288064,0.0015059189,0.0005422446,0.01539785,0.32414234
264,151,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F7.jpeg,F,[3],ט,1.0,0,B,0.47253034,0.0007681167,0.15039913,0.044753462,0.039833624,0.19681701,0.04370043,0.0021046589,0.00059159193,0.0024854334,0.00081777957,0.031506836,0.013691536
265,407,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z21.jpg,Z,[12],ז,1.0,12,Z,0.00013512866,0.009861598,0.11910328,0.01518156,0.04699471,0.014600932,0.019521743,0.20038779,0.0017633422,0.10612467,0.017408311,5.381786e-05,0.44886306
266,88,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C9.jpg,C,[1],כ,1.0,1,C,0.0001304795,0.9479732,0.004647898,0.040180717,0.0015374831,0.0011712365,0.0004087594,0.002772342,0.00027673875,0.00013938195,0.00015125556,0.00017785128,0.00043265865
267,100,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D15.jpeg,D,[2],ו,1.0,11,W,0.1145024,6.154098e-05,0.07923939,0.02492212,0.021684304,1.9577154e-05,0.009179392,0.0018587392,0.00088119425,0.0003080956,0.00010403939,0.7463024,0.0009368101
268,370,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W17.jpeg,W,[11],ש,1.0,5,L,0.038029872,0.02218668,0.053240906,0.11486196,0.27931708,0.4307603,0.004115189,0.005207005,0.004094826,0.00048601534,0.0011562473,0.006567646,0.039976254
269,45,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B6.jpeg,B,[0],ב,1.0,0,B,0.7415044,6.955652e-05,0.062567055,0.0008335475,0.0012072722,0.0031382286,0.088130005,0.00034419674,5.438354e-06,0.00044151928,0.01612119,0.08549579,0.00014182791
270,77,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C4.jpg,C,[1],כ,1.0,1,C,0.0012073526,0.76914656,0.1378356,0.0055782027,0.0023444952,0.02954358,0.0003267269,0.0025098715,0.007413522,0.0089202905,0.0002666648,0.0009044309,0.03400265
271,413,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z4.jpg,Z,[12],ז,1.0,2,D,0.023954755,0.00019522174,0.7100933,0.07505549,0.09654985,0.00059374125,0.000718492,0.0011465496,0.021899996,0.0015961862,2.0102802e-06,0.043483555,0.02471082
272,9,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\S_test.jpg,S,[9],ס,,9,S,1.343512e-07,2.41813e-09,5.6965433e-07,9.628602e-07,0.00019677577,7.5942813e-10,9.9879435e-06,3.979983e-06,1.20069135e-05,0.99972695,4.3548953e-06,3.9544013e-09,4.418578e-05
273,166,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I17.jpg,I,[4],י,1.0,2,D,0.0023850005,8.3064995e-05,0.23007813,0.012174622,0.17514466,0.03927574,0.02741649,0.041544463,0.0015217725,0.12603055,0.06747571,0.07131233,0.20555742
274,339,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T14.jpg,T,[10],ת,1.0,10,T,8.702326e-05,6.623405e-07,0.0002677701,1.5986645e-05,0.0012508086,8.5274705e-06,0.38097388,0.0019384433,3.9100235e-07,0.032877743,0.58142686,1.6305934e-05,0.0011356659
275,57,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C15.jpg,C,[1],כ,1.0,1,C,7.3399206e-05,0.8841688,0.010914326,0.030401854,0.014711602,0.03223842,0.0010884099,0.009347134,0.00051107875,0.00907203,0.0016900739,0.0006747806,0.005108112
276,80,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C42.jpeg,C,[1],כ,1.0,1,C,0.0012134736,0.62650675,0.10136566,0.030020732,0.010374486,0.039834846,0.0012345912,0.0018962496,0.0026653365,7.7467346e-05,0.000111019355,0.18404998,0.00064938597
277,155,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F9.jpeg,F,[3],ט,1.0,0,B,0.6811776,8.207708e-06,0.003263783,0.015429587,0.014520812,0.0062524225,0.07303299,0.00035368037,1.8941215e-05,0.00023194791,0.005785646,0.19987012,5.4283508e-05
278,398,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z13.jpg,Z,[12],ז,1.0,12,Z,0.0009240865,0.006941455,0.020247098,0.001444609,0.22373751,0.10732885,0.003468904,0.017610827,0.053552028,0.02485014,0.0028809144,0.0019371301,0.53507644
279,392,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z1.jpeg,Z,[12],ז,1.0,12,Z,0.0006294573,0.021322893,0.119535476,3.8983566e-05,0.0032679366,0.06047064,7.360336e-05,0.0006487973,0.008029526,0.00091601425,0.00018975434,1.7320512e-05,0.78485966
280,335,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T10.jpeg,T,[10],ת,1.0,6,M,0.0066821617,1.09390385e-05,0.0014382428,0.0011179298,0.091826834,0.00028446794,0.7736348,0.022683831,3.8634193e-05,0.05599272,0.04424896,0.00033399079,0.0017065376
281,376,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W20.jpg,W,[11],ש,1.0,2,D,0.07291588,0.025637733,0.46847808,0.1862742,0.028718486,0.0298079,0.004256828,0.009479386,0.0019484637,0.0014267323,0.013039023,0.15525703,0.002760276
282,86,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C7.jpg,C,[1],כ,1.0,1,C,0.029080482,0.6717418,0.027549429,0.029879758,0.021483926,0.003668082,0.03508577,0.04315033,0.00049204903,0.11879926,0.0037105381,0.00066273875,0.014695823
283,290,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R22.jpg,R,[8],ר,1.0,2,D,0.035828352,0.027158596,0.5233163,0.09890841,0.0779583,0.0038962024,0.0023579625,0.041118834,0.13899423,0.010222064,0.0017327003,0.033896215,0.0046118763
284,219,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M10.jpg,M,[6],מ,1.0,2,D,0.007606853,0.0020550464,0.7786806,0.003424282,0.09091623,0.0008594669,0.007470979,0.011971397,0.0014860635,0.0076838983,0.00061287906,0.015176264,0.0720561
285,2,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\asl_alphabet_test\D_test.jpg,D,[2],ו,,2,D,0.00013261646,0.007580539,0.9776922,0.010279178,0.00085489976,0.0017909763,2.2405325e-06,3.0464414e-06,0.00020185065,8.003472e-06,0.00013768117,0.00030273298,0.0010140605
286,378,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W22.jpg,W,[11],ש,1.0,2,D,0.019052468,0.020507222,0.38006854,0.04410458,0.11567532,0.036127947,0.0070053185,0.022208543,0.007918369,0.0018085745,0.0020295002,0.3424697,0.0010239781
287,126,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F1.jpeg,F,[3],ט,1.0,2,D,0.1530994,0.019311476,0.6599595,0.039670408,0.02426677,0.024646025,0.00068199704,0.00052503677,0.0008557439,0.00031362186,0.00016774151,0.0751813,0.0013209956
288,294,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R3.jpeg,R,[8],ר,1.0,11,W,0.003961476,0.005903984,0.14341056,0.2183762,0.13228354,0.0004835895,9.864825e-05,0.00075838587,0.2353661,0.0021196418,7.332691e-05,0.25488153,0.002283053
289,102,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D16.jpg,D,[2],ו,1.0,2,D,0.025546052,0.00091158674,0.5549881,0.04400667,0.12478584,0.016451595,0.004954401,0.061015096,0.047979545,0.008945913,0.0014423376,0.094195224,0.014777633
290,142,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F22.jpg,F,[3],ט,1.0,5,L,0.007833744,0.0005432329,0.01336365,0.16398184,0.15165012,0.46862623,0.0028910758,0.0049341265,0.00066593493,0.0007402993,0.004480877,0.17945576,0.00083305594
291,283,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R15.jpg,R,[8],ר,1.0,8,R,0.015426787,0.00016252609,0.21360335,0.017511178,0.23114067,6.91732e-05,0.00018652895,0.001837528,0.32141852,0.0025826443,7.632713e-06,0.19307993,0.0029734303
292,390,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W8.jpeg,W,[11],ש,1.0,4,I,0.15412651,0.007489279,0.1670566,0.028544817,0.32920387,0.003306853,0.043807354,0.0103594065,0.00884503,0.0017123892,0.0016425687,0.24149328,0.002411979
293,192,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L16.jpeg,L,[5],ל,1.0,5,L,0.00013232495,0.0028057548,0.0019072782,8.752837e-05,0.39990357,0.5684521,0.0027768894,0.0023018785,0.0006204962,0.0023076572,0.0004098227,4.5107507e-05,0.018249601
294,161,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I11.jpeg,I,[4],י,1.0,6,M,0.041258574,0.00016571661,0.024292981,0.005527492,0.3228543,0.01191695,0.4530536,0.0057733515,0.0008525542,0.033444695,0.09772024,0.0013384921,0.0018010901
295,301,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R6.jpg,R,[8],ר,1.0,2,D,0.025342828,0.0013443206,0.45398226,0.0046020397,0.20853311,0.0052685468,0.11988096,0.029622735,0.023397837,0.015817786,0.0031714656,0.10798349,0.0010526276
296,103,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D17.jpeg,D,[2],ו,1.0,4,I,0.022005735,0.0009964613,0.049426828,0.0033262384,0.58979595,0.0010682747,0.20132105,0.016645279,0.0016444677,0.047340777,0.048767436,0.009438944,0.008222531
297,42,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B4.jpg,B,[0],ב,1.0,11,W,0.021521972,0.017108371,0.15446979,0.09300461,0.08574562,0.0012434438,0.02820376,0.0032015329,0.008096412,0.0014101396,0.0005639851,0.5852279,0.00020245128
298,261,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N24.jpg,N,[7],נ,1.0,6,M,0.0016838264,3.0692583e-05,0.0035128763,0.002070756,0.20777428,0.0030553278,0.48892966,0.004324587,2.4926705e-05,0.07741508,0.20493956,0.004147203,0.0020912646
299,282,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R14.jpg,R,[8],ר,1.0,4,I,0.001804783,0.00029024703,0.06360181,0.00010267797,0.80471367,6.106281e-05,0.000331227,0.0033711467,0.01888063,0.007102616,0.00057189516,0.013451327,0.0857169
300,333,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S9.jpg,S,[9],ס,1.0,4,I,0.026902432,0.00022411093,0.057976913,0.0054883515,0.5110328,0.00015958,0.05560511,0.018371318,0.025744868,0.1647648,0.02755392,0.103494585,0.0026811557
301,16,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B12.jpeg,B,[0],ב,1.0,0,B,0.8163233,8.052477e-05,0.040378504,0.02733856,0.027048875,5.1730545e-05,0.030445313,0.018361658,0.00035311482,0.008588355,0.0088417735,0.020143773,0.0020446114
302,175,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I4.jpg,I,[4],י,1.0,4,I,0.004746283,0.00030537238,0.13097124,0.005999801,0.66711265,0.00016442731,0.021619102,0.018636707,0.01804446,0.0065513947,0.00049085927,0.12294543,0.0024122423
303,122,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D6.jpg,D,[2],ו,1.0,4,I,0.02204435,0.028605394,0.11754674,0.032233287,0.6875654,0.08826639,0.0003361328,0.0013222282,0.014321551,0.0022614566,0.0002451827,0.0034718337,0.0017800714
304,174,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I4.jpeg,I,[4],י,1.0,11,W,0.030965405,0.0006337246,0.042395327,0.04768168,0.100558236,0.2754877,0.035153635,0.0034519248,0.008236167,0.003494204,0.09551428,0.35056293,0.0058646714
305,350,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\T\T3.jpg,T,[10],ת,1.0,9,S,0.0007898719,1.969842e-06,0.0012592702,0.006042137,0.04322555,1.3971488e-05,0.036254924,0.011089851,0.0009192266,0.8830675,0.015939267,0.00015198537,0.0012444942
306,164,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\I\I14.jpg,I,[4],י,1.0,4,I,0.0057217334,0.00011259602,0.016592061,0.02800271,0.74580014,0.00070151663,0.03833648,0.011670671,0.00011577084,0.06430217,0.024349242,0.04075672,0.023538126
307,112,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D22.jpg,D,[2],ו,1.0,8,R,0.003915586,0.0012313297,0.06830429,0.030519791,0.1759775,0.001109986,0.0039705397,0.048054263,0.64202935,0.009577392,0.0009247823,0.012628022,0.0017572053
308,292,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R24.jpg,R,[8],ר,1.0,2,D,0.0137884645,0.010195053,0.56616855,0.014740107,0.16744603,0.00035674867,0.006840484,0.059388183,0.10752062,0.021395324,0.0007332986,0.028806128,0.002621013
309,148,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F5.jpeg,F,[3],ט,1.0,11,W,0.06043749,0.0003687725,0.0194456,0.06968083,0.3433221,0.003360004,0.00509226,0.004638718,0.012599565,8.1897495e-05,0.012569669,0.4682177,0.00018539006
310,24,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B17.jpg,B,[0],ב,1.0,0,B,0.7152744,0.0002023394,0.00046945066,0.062140156,0.04563608,0.07401815,0.006005479,0.0017078561,0.00027874202,0.009599502,0.042835258,0.041589495,0.00024304059
311,139,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F2.jpg,F,[3],ט,1.0,2,D,0.29909804,0.0024185244,0.46646073,0.075142056,0.049131464,0.009261956,0.0075564585,0.00048127168,0.004765574,0.0032305843,0.0073433095,0.0730844,0.002025561
312,276,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R10.jpeg,R,[8],ר,1.0,4,I,0.0042144028,0.007951471,0.13051336,0.0018518111,0.7381509,0.0037983782,0.0052624624,0.0056358483,0.023501871,0.011564694,0.030676376,0.0011526356,0.03572584
313,373,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\W\W19.jpg,W,[11],ש,1.0,11,W,0.17396474,2.9216213e-05,0.080441505,0.008003449,0.033900123,0.00014180716,0.0017378322,0.00011729372,5.8299807e-05,0.00046187217,0.0007790716,0.699832,0.00053272303
314,325,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S3.jpg,S,[9],ס,1.0,6,M,0.0023583134,5.0516232e-06,0.010564703,0.000491608,0.027405674,4.088638e-05,0.88194317,0.0045692124,1.3548052e-05,0.036709018,0.03318568,0.002441384,0.00027175786
315,141,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F21.jpg,F,[3],ט,1.0,4,I,0.20598435,0.004132536,0.023707809,0.25322065,0.3279103,0.0895017,0.001917637,0.0006578382,0.0022836009,0.024072357,0.028683303,0.037115514,0.0008124178
316,204,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L3.jpg,L,[5],ל,1.0,4,I,0.0003521355,0.0017926425,0.0057772417,0.0033452297,0.753636,0.21302514,0.0058367667,0.0026051197,0.0006861731,0.0034273728,0.002404425,0.002883188,0.0042286157
317,210,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\L\L6.jpg,L,[5],ל,1.0,4,I,2.859556e-05,0.006538636,0.010827575,0.022228794,0.4761332,0.37647948,0.00033706822,0.011626326,1.4788361e-06,0.07532392,0.0111333225,0.00014387303,0.009197838
318,69,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C3.jpg,C,[1],כ,1.0,1,C,0.00019474448,0.9606072,0.029266905,0.0011743088,0.0007080132,0.0015116652,0.00017898712,0.0009147223,0.0004677281,0.0037324599,0.00026420414,3.1870542e-05,0.0009471648
319,295,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\R\R3.jpg,R,[8],ר,1.0,4,I,0.0034440253,4.9351926e-05,0.0516744,0.010991522,0.8857706,0.006548776,9.612573e-05,0.00015958914,0.024837455,0.0081867,0.0019591218,0.0015891655,0.0046931654
320,46,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B6.jpg,B,[0],ב,1.0,11,W,0.024941893,0.004395825,0.23657236,0.08181734,0.0519858,0.0012545196,0.046250112,0.0068157143,0.0029551429,0.00498129,0.0040914314,0.5334717,0.00046691514
321,400,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z15.jpg,Z,[12],ז,1.0,4,I,0.035309456,0.00197159,0.069710426,0.023860283,0.36810452,0.007111298,0.02186828,0.016059378,0.07846652,0.23503955,0.06277079,0.006814803,0.072913095
322,63,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C23.jpg,C,[1],כ,1.0,1,C,0.0002727302,0.82159436,0.13930653,0.018495364,0.0006121808,0.012069977,5.2046205e-05,0.0017377549,0.0009501542,0.00024367537,3.8004753e-05,0.0016435201,0.0029836774
323,225,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M16.jpg,M,[6],מ,1.0,6,M,0.03802895,0.00016579517,0.22709973,0.0048368815,0.20007357,8.476719e-06,0.3648402,0.020263566,3.166626e-05,0.10628017,0.019788757,0.013365983,0.0052162525
324,270,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\N\N8.jpeg,N,[7],נ,1.0,4,I,0.07248481,0.000104645595,0.007747709,0.0051276474,0.43429056,0.046369437,0.08038049,0.018258747,0.008119041,0.013674,0.09320474,0.15871288,0.061525267
325,156,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\F\F9.jpg,F,[3],ט,1.0,0,B,0.40754268,0.0023664448,0.015614563,0.021359753,0.38098752,0.049453214,0.010141825,0.0012585784,0.0008871645,0.016523093,0.0062475954,0.070502095,0.017115556
326,223,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M14.jpg,M,[6],מ,1.0,6,M,0.0009935922,3.957919e-05,0.0035085573,0.00019409438,0.013087017,0.003337245,0.5056138,0.032974664,5.4839506e-06,0.071932115,0.36063275,0.0001494823,0.007531576
327,60,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C2.jpg,C,[1],כ,1.0,1,C,0.00015805046,0.86050206,0.12544912,0.0006455588,0.0002935977,0.0014368038,9.620398e-05,0.0011369378,0.0030383945,0.0009095571,4.7767884e-05,7.577698e-05,0.006210063
328,51,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\B\B9.jpeg,B,[0],ב,1.0,0,B,0.747839,2.7844993e-05,0.0024475313,0.009325931,0.034877703,0.00010861874,0.04010712,0.0003066198,7.995978e-05,0.00028692826,0.0067371847,0.15784216,1.3502378e-05
329,222,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\M\M13.jpg,M,[6],מ,1.0,6,M,0.035368323,0.00037904433,0.00254411,0.028258659,0.008557151,0.00014076645,0.85281366,0.0373972,0.00038723354,0.008406993,0.0115811825,0.013928998,0.00023671493
330,91,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\D\D10.jpeg,D,[2],ו,1.0,11,W,0.033081796,4.2015174e-05,0.13875866,0.05663198,0.13121304,0.002475209,0.029248122,0.005133174,0.16596793,0.0004744745,0.0004340077,0.43587327,0.00066628656
331,419,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z7.jpg,Z,[12],ז,1.0,4,I,3.6612288e-05,0.0010761755,0.32540718,0.0011733351,0.46034616,0.00028017466,0.00045809202,0.017910764,0.027400104,0.0065639936,6.696179e-06,0.0010698959,0.15827076
332,70,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\C\C30.jpg,C,[1],כ,1.0,1,C,9.1614784e-05,0.76330227,0.0124672465,0.004084735,0.046058036,0.15364186,0.00014998588,0.0034964106,0.0067123533,0.0023245749,0.001288709,8.590299e-05,0.0062963823
333,318,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\S\S2.jpeg,S,[9],ס,1.0,2,D,0.14878155,0.047729883,0.34314314,0.025106916,0.18135503,0.014983956,0.0053668446,0.008068317,0.0017938864,0.09444321,0.0023983319,0.124380596,0.0024483933
334,414,C:\Users\40gil\Desktop\final_project\tensor_training\processed_images\firstCut_noZevel\hebrew_to_english\Z\Z5.jpeg,Z,[12],ז,1.0,11,W,0.005352343,0.0038152281,0.15477264,0.034527097,0.13775855,0.013930828,0.0026265578,0.0045383503,0.04885183,0.00037205452,0.0002535277,0.44423357,0.14896736
